Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1132,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2000,1750,22-Jan-19
1133,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,1600,1500,21-Jan-19
1134,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1800,2000,1900,19-Jan-19
1135,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2500,2250,18-Jan-19
1136,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,2700,2600,17-Jan-19
1137,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3000,2750,16-Jan-19
1138,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3000,2750,15-Jan-19
1139,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3200,3100,14-Jan-19
1140,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3300,3150,12-Jan-19
1141,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3200,3100,11-Jan-19
1142,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3500,3250,10-Jan-19
1143,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3300,3150,09-Jan-19
1144,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3600,4000,3800,08-Jan-19
1145,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3200,3100,07-Jan-19
1146,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,2700,2600,05-Jan-19
1147,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1600,1800,1700,04-Jan-19
1148,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,1700,1600,03-Jan-19
1149,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,1700,1600,02-Jan-19
1150,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,1500,1400,01-Jan-19
